Zeit;Kanal A
(ms);(mV)

-19,89999918;-3,00935030
-19,89499918;-3,76168776
-19,88999918;-4,51402521
-19,88499918;-4,89050150
-19,87999918;-4,89050150
-19,87499918;-5,64283943
-19,86999918;-5,64283943
-19,86499918;-3,94992590
-19,85999918;-4,13816404
-19,85499918;-5,07874012
-19,84999918;-3,94992590
-19,84499918;-4,13816404
-19,83999918;-3,38582659
-19,83499918;-3,19758844
-19,82999918;-2,44525075
-19,82499918;-2,25701261
-19,81999918;-1,69291329
-19,81499918;-1,12819874
-19,80999918;-1,69291329
-19,80499918;-2,06877446
-19,79999918;-2,25701261
-19,79499918;-3,19758844
-19,78999918;-2,82111216
-19,78499918;-3,57344961
-19,77999918;-3,94992590
-19,77499918;-4,70226383
-19,76999918;-4,89050150
-19,76499918;-5,83107758
-19,75999918;-4,89050150
-19,75499918;-5,07874012
-19,74999918;-4,70226383
-19,74499918;-4,51402521
-19,73999918;-4,89050150
-19,73499918;-3,57344961
-19,72999919;-3,19758844
-19,72499919;-2,63348913
-19,71999919;-2,63348913
-19,71499919;-2,63348913
-19,70999919;-1,69291329
-19,70499919;-1,50467515
-19,69999919;-2,25701261
-19,69499919;-1,31643701
-19,68999919;-1,50467515
-19,68499919;-2,25701261
-19,67999919;-2,63348913
-19,67499919;-1,88053632
-19,66999919;-2,82111216
-19,66499919;-2,25701261
-19,65999919;-3,19758844
-19,65499919;-3,57344961
-19,64999919;-3,57344961
-19,64499919;-3,00935030
-19,63999919;-4,51402521
-19,63499919;-2,44525075
-19,62999919;-2,82111216
-19,62499919;-2,25701261
-19,61999919;-2,06877446
-19,61499919;-0,75233757
-19,60999919;-0,93996060
-19,60499919;-0,93996060
-19,59999919;0,00000000
-19,59499919;0,00000000
-19,58999919;-0,37586120
-19,58499919;-0,37586120
-19,57999919;-0,37586120
-19,57499919;0,18762302
-19,56999919;-0,75233757
-19,56499919;-1,12819874
-19,55999919;-1,88053632
-19,55499919;-2,25701261
-19,54999919;-2,82111216
-19,54499919;-2,82111216
-19,53999919;-3,00935030
-19,53499919;-3,00935030
-19,52999919;-3,19758844
-19,52499919;-3,00935030
-19,51999919;-3,19758844
-19,51499919;-3,38582659
-19,50999919;-2,63348913
-19,50499919;-0,37586120
-19,49999919;-2,82111216
-19,49499919;-1,88053632
-19,48999919;-1,69291329
-19,48499919;-1,12819874
-19,47999919;-1,12819874
-19,47499919;-1,31643701
-19,46999919;-1,69291329
-19,46499919;-1,12819874
-19,45999919;-1,12819874
-19,45499919;-0,37586120
-19,44999919;-0,37586120
-19,44499919;-1,31643701
-19,43999919;-1,31643701
-19,43499919;-1,69291329
-19,42999919;-1,12819874
-19,42499919;-1,12819874
-19,41999919;-1,31643701
-19,41499919;-1,50467515
-19,40999919;-0,56409937
-19,40499919;-0,37586120
-19,39999919;0,00000000
-19,39499919;-0,56409937
-19,38999919;0,00000000
-19,38499919;0,56409937
-19,37999919;0,18762302
-19,37499919;1,12819874
-19,36999919;1,31643701
-19,36499919;1,88053632
-19,35999919;2,06877446
-19,35499919;2,25701261
-19,34999919;2,44525075
-19,34499919;2,25701261
-19,33999919;2,63348913
-19,33499920;2,63348913
-19,32999920;2,63348913
-19,32499920;2,63348913
-19,31999920;3,38582659
-19,31499920;3,00935030
-19,30999920;3,00935030
-19,30499920;3,00935030
-19,29999920;2,82111216
-19,29499920;2,82111216
-19,28999920;2,44525075
-19,28499920;2,44525075
-19,27999920;2,06877446
-19,27499920;3,38582659
-19,26999920;3,00935030
-19,26499920;2,82111216
-19,25999920;3,00935030
-19,25499920;3,38582659
-19,24999920;4,89050150
-19,24499920;3,00935030
-19,23999920;3,00935030
-19,23499920;2,63348913
-19,22999920;3,94992590
-19,22499920;4,51402521
-19,21999920;4,32640219
-19,21499920;4,89050150
-19,20999920;4,89050150
-19,20499920;4,89050150
-19,19999920;4,89050150
-19,19499920;5,26697826
-19,18999920;5,26697826
-19,18499920;5,26697826
-19,17999920;4,70226383
-19,17499920;5,26697826
-19,16999920;3,19758844
-19,16499920;4,51402521
-19,15999920;4,70226383
-19,15499920;4,32640219
-19,14999920;3,94992590
-19,14499920;4,32640219
-19,13999920;3,76168776
-19,13499920;4,32640219
-19,12999920;3,94992590
-19,12499920;4,13816404
-19,11999920;4,32640219
-19,11499920;4,89050150
-19,10999920;3,94992590
-19,10499920;4,70226383
-19,09999920;4,70226383
-19,09499920;4,89050150
-19,08999920;3,57344961
-19,08499920;3,76168776
-19,07999920;3,00935030
-19,07499920;3,38582659
-19,06999920;3,19758844
-19,06499920;3,00935030
-19,05999920;2,06877446
-19,05499920;2,82111216
-19,04999920;1,88053632
-19,04499920;1,50467515
-19,03999920;0,93996060
-19,03499920;0,93996060
-19,02999920;1,12819874
-19,02499920;1,12819874
-19,01999920;0,56409937
-19,01499920;0,00000000
-19,00999920;0,00000000
-19,00499920;0,37586120
-18,99999920;0,00000000
-18,99499920;0,18762302
-18,98999920;0,37586120
-18,98499920;-0,75233757
-18,97999920;-0,93996060
-18,97499920;-1,31643701
-18,96999920;-1,12819874
-18,96499920;-0,37586120
-18,95999920;-1,12819874
-18,95499920;-0,93996060
-18,94999920;-2,06877446
-18,94499920;-2,06877446
-18,93999921;-2,25701261
-18,93499921;-2,63348913
-18,92999921;-3,19758844
-18,92499921;-3,57344961
-18,91999921;-3,00935030
-18,91499921;-3,00935030
-18,90999921;-3,19758844
-18,90499921;-3,00935030
-18,89999921;-2,44525075
-18,89499921;-2,63348913
-18,88999921;-2,06877446
-18,88499921;-1,31643701
-18,87999921;-0,75233757
-18,87499921;-0,37586120
-18,86999921;0,00000000
-18,86499921;-0,93996060
-18,85999921;0,00000000
-18,85499921;-0,93996060
-18,84999921;0,93996060
-18,84499921;-1,12819874
-18,83999921;-2,25701261
-18,83499921;-4,13816404
-18,82999921;-2,63348913
-18,82499921;-4,13816404
-18,81999921;-3,57344961
-18,81499921;-4,51402521
-18,80999921;-5,07874012
-18,80499921;-6,77165318
-18,79999921;-4,89050150
-18,79499921;-5,64283943
-18,78999921;-4,70226383
-18,78499921;-4,51402521
-18,77999921;-3,94992590
-18,77499921;-3,76168776
-18,76999921;-3,00935030
-18,76499921;-2,82111216
-18,75999921;-2,06877446
-18,75499921;-2,06877446
-18,74999921;-1,69291329
-18,74499921;-1,88053632
-18,73999921;-1,88053632
-18,73499921;-3,57344961
-18,72999921;-3,00935030
-18,72499921;-2,63348913
-18,71999921;-3,38582659
-18,71499921;-3,57344961
-18,70999921;-4,51402521
-18,70499921;-4,51402521
-18,69999921;-4,89050150
-18,69499921;-5,07874012
-18,68999921;-5,45460081
-18,68499921;-5,26697826
-18,67999921;-4,51402521
-18,67499921;-3,57344961
-18,66999921;-4,13816404
-18,66499921;-3,38582659
-18,65999921;-3,19758844
-18,65499921;-2,63348913
-18,64999921;-1,50467515
-18,64499921;-2,63348913
-18,63999921;-2,63348913
-18,63499921;-3,00935030
-18,62999921;-1,69291329
-18,62499921;-2,06877446
-18,61999921;-1,69291329
-18,61499921;-2,25701261
-18,60999921;-2,25701261
-18,60499921;-2,82111216
-18,59999921;-2,63348913
-18,59499921;-2,82111216
-18,58999921;-3,19758844
-18,58499921;-3,00935030
-18,57999921;-3,94992590
-18,57499921;-3,57344961
-18,56999921;-3,19758844
-18,56499921;-2,63348913
-18,55999921;-3,19758844
-18,55499921;-2,06877446
-18,54999921;-2,25701261
-18,54499922;-1,69291329
-18,53999922;-0,93996060
-18,53499922;-0,93996060
-18,52999922;-0,75233757
-18,52499922;-0,37586120
-18,51999922;-0,37586120
-18,51499922;-0,56409937
-18,50999922;-0,75233757
-18,50499922;-0,37586120
-18,49999922;-1,12819874
-18,49499922;-1,12819874
-18,48999922;-1,50467515
-18,48499922;-1,50467515
-18,47999922;-2,63348913
-18,47499922;-2,25701261
-18,46999922;-3,19758844
-18,46499922;-3,00935030
-18,45999922;-3,57344961
-18,45499922;-2,44525075
-18,44999922;-3,94992590
-18,44499922;-3,19758844
-18,43999922;-2,06877446
-18,43499922;-3,00935030
-18,42999922;-2,44525075
-18,42499922;-1,88053632
-18,41999922;-2,06877446
-18,41499922;-1,50467515
-18,40999922;-1,69291329
-18,40499922;-0,75233757
-18,39999922;-0,93996060
-18,39499922;-0,93996060
-18,38999922;-1,31643701
-18,38499922;-1,31643701
-18,37999922;-1,50467515
-18,37499922;-1,88053632
-18,36999922;-0,93996060
-18,36499922;-1,50467515
-18,35999922;-1,12819874
-18,35499922;-1,31643701
-18,34999922;-1,12819874
-18,34499922;-1,12819874
-18,33999922;-0,75233757
-18,33499922;-0,75233757
-18,32999922;0,18762302
-18,32499922;0,18762302
-18,31999922;0,56409937
-18,31499922;0,56409937
-18,30999922;1,50467515
-18,30499922;1,31643701
-18,29999922;1,69291329
-18,29499922;1,88053632
-18,28999922;2,63348913
-18,28499922;1,88053632
-18,27999922;3,57344961
-18,27499922;2,82111216
-18,26999922;2,82111216
-18,26499922;2,25701261
-18,25999922;3,38582659
-18,25499922;2,63348913
-18,24999922;2,44525075
-18,24499922;3,00935030
-18,23999922;2,44525075
-18,23499922;1,88053632
-18,22999922;1,69291329
-18,22499922;2,63348913
-18,21999922;2,25701261
-18,21499922;2,82111216
-18,20999922;2,44525075
-18,20499922;2,25701261
-18,19999922;2,63348913
-18,19499922;3,00935030
-18,18999922;3,00935030
-18,18499922;3,76168776
-18,17999922;3,00935030
-18,17499922;3,38582659
-18,16999922;4,13816404
-18,16499922;3,94992590
-18,15999922;3,76168776
-18,15499922;4,32640219
-18,14999922;4,89050150
-18,14499923;5,26697826
-18,13999923;4,89050150
-18,13499923;5,45460081
-18,12999923;5,45460081
-18,12499923;5,64283943
-18,11999923;5,64283943
-18,11499923;5,64283943
-18,10999923;4,89050150
-18,10499923;5,26697826
-18,09999923;5,07874012
-18,09499923;4,70226383
-18,08999923;3,94992590
-18,08499923;4,70226383
-18,07999923;4,32640219
-18,07499923;4,32640219
-18,06999923;4,32640219
-18,06499923;3,76168776
-18,05999923;3,76168776
-18,05499923;3,94992590
-18,04999923;4,70226383
-18,04499923;4,32640219
-18,03999923;3,94992590
-18,03499923;4,51402521
-18,02999923;3,38582659
-18,02499923;3,94992590
-18,01999923;3,38582659
-18,01499923;3,94992590
-18,00999923;3,38582659
-18,00499923;3,00935030
-17,99999923;2,44525075
-17,99499923;2,82111216
-17,98999923;2,63348913
-17,98499923;2,44525075
-17,97999923;1,50467515
-17,97499923;1,50467515
-17,96999923;0,93996060
-17,96499923;1,31643701
-17,95999923;0,93996060
-17,95499923;0,75233757
-17,94999923;0,37586120
-17,94499923;0,56409937
-17,93999923;0,18762302
-17,93499923;0,00000000
-17,92999923;0,18762302
-17,92499923;0,00000000
-17,91999923;0,00000000
-17,91499923;0,00000000
-17,90999923;0,00000000
-17,90499923;-0,37586120
-17,89999923;-0,37586120
-17,89499923;-1,12819874
-17,88999923;-1,12819874
-17,88499923;-1,69291329
-17,87999923;-1,69291329
-17,87499923;-2,44525075
-17,86999923;-2,63348913
-17,86499923;-3,00935030
-17,85999923;-3,00935030
-17,85499923;-3,38582659
-17,84999923;-3,38582659
-17,84499923;-3,19758844
-17,83999923;-2,82111216
-17,83499923;-3,00935030
-17,82999923;-2,63348913
-17,82499923;-2,06877446
-17,81999923;-1,69291329
-17,81499923;-0,93996060
-17,80999923;0,00000000
-17,80499923;-0,75233757
-17,79999923;0,00000000
-17,79499923;-0,37586120
-17,78999923;-0,37586120
-17,78499923;-0,75233757
-17,77999923;-0,75233757
-17,77499923;0,00000000
-17,76999923;-2,06877446
-17,76499923;-3,57344961
-17,75999923;-3,76168776
-17,75499923;-4,32640219
-17,74999924;-4,70226383
-17,74499924;-5,26697826
-17,73999924;-5,45460081
-17,73499924;-5,83107758
-17,72999924;-6,39517689
-17,72499924;-5,07874012
-17,71999924;-4,89050150
-17,71499924;-3,76168776
-17,70999924;-4,13816404
-17,70499924;-3,57344961
-17,69999924;-3,00935030
-17,69499924;-2,25701261
-17,68999924;-2,25701261
-17,68499924;-1,31643701
-17,67999924;-1,31643701
-17,67499924;-1,31643701
-17,66999924;-2,25701261
-17,66499924;-1,88053632
-17,65999924;-3,00935030
-17,65499924;-2,63348913
-17,64999924;-3,57344961
-17,64499924;-3,19758844
-17,63999924;-4,89050150
-17,63499924;-4,51402521
-17,62999924;-4,89050150
-17,62499924;-5,07874012
-17,61999924;-5,45460081
-17,61499924;-3,94992590
-17,60999924;-4,70226383
-17,60499924;-3,94992590
-17,59999924;-4,13816404
-17,59499924;-1,88053632
-17,58999924;-3,76168776
-17,58499924;-2,44525075
-17,57999924;-2,06877446
-17,57499924;-1,12819874
-17,56999924;-2,25701261
-17,56499924;-1,31643701
-17,55999924;-1,50467515
-17,55499924;-0,75233757
-17,54999924;-1,69291329
-17,54499924;-2,06877446
-17,53999924;-3,00935030
-17,53499924;-3,19758844
-17,52999924;-3,19758844
-17,52499924;-3,19758844
-17,51999924;-4,13816404
-17,51499924;-3,00935030
-17,50999924;-3,19758844
-17,50499924;-3,19758844
-17,49999924;-3,00935030
-17,49499924;-2,06877446
-17,48999924;-1,69291329
-17,48499924;-0,56409937
-17,47999924;-1,31643701
-17,47499924;-0,75233757
-17,46999924;-0,75233757
-17,46499924;0,37586120
-17,45999924;0,00000000
-17,45499924;0,00000000
-17,44999924;-1,12819874
-17,44499924;0,56409937
-17,43999924;0,00000000
-17,43499924;0,93996060
-17,42999924;-1,88053632
-17,42499924;-1,50467515
-17,41999924;-2,63348913
-17,41499924;-2,63348913
-17,40999924;-4,51402521
-17,40499924;-2,63348913
-17,39999924;-3,57344961
-17,39499924;-3,57344961
-17,38999924;-3,76168776
-17,38499924;-3,00935030
-17,37999924;-3,38582659
-17,37499924;-2,44525075
-17,36999924;-2,63348913
-17,36499924;-2,44525075
-17,35999924;-1,50467515
-17,35499925;-1,88053632
-17,34999925;-1,31643701
-17,34499925;-0,93996060
-17,33999925;-1,12819874
-17,33499925;-0,75233757
-17,32999925;-1,12819874
-17,32499925;-0,37586120
-17,31999925;0,00000000
-17,31499925;-1,12819874
-17,30999925;-0,75233757
-17,30499925;-1,69291329
-17,29999925;-1,12819874
-17,29499925;-1,12819874
-17,28999925;-1,12819874
-17,28499925;-1,31643701
-17,27999925;-0,93996060
-17,27499925;-1,31643701
-17,26999925;-0,93996060
-17,26499925;-0,75233757
-17,25999925;0,56409937
-17,25499925;0,37586120
-17,24999925;0,75233757
-17,24499925;0,93996060
-17,23999925;0,75233757
-17,23499925;3,38582659
-17,22999925;0,75233757
-17,22499925;2,25701261
-17,21999925;0,93996060
-17,21499925;2,44525075
-17,20999925;2,82111216
-17,20499925;2,44525075
-17,19999925;2,82111216
-17,19499925;2,82111216
-17,18999925;2,82111216
-17,18499925;2,63348913
-17,17999925;2,82111216
-17,17499925;2,82111216
-17,16999925;2,44525075
-17,16499925;2,82111216
-17,15999925;2,06877446
-17,15499925;3,38582659
-17,14999925;2,44525075
-17,14499925;2,82111216
-17,13999925;2,44525075
-17,13499925;2,82111216
-17,12999925;2,63348913
-17,12499925;2,82111216
-17,11999925;2,44525075
-17,11499925;3,19758844
-17,10999925;3,00935030
-17,10499925;3,38582659
-17,09999925;3,19758844
-17,09499925;4,70226383
-17,08999925;4,13816404
-17,08499925;4,32640219
-17,07999925;4,70226383
-17,07499925;4,89050150
-17,06999925;5,07874012
-17,06499925;4,89050150
-17,05999925;5,45460081
-17,05499925;5,07874012
-17,04999925;5,64283943
-17,04499925;6,58341503
-17,03999925;5,83107758
-17,03499925;7,52399063
-17,02999925;4,32640219
-17,02499925;4,89050150
-17,01999925;3,76168776
-17,01499925;4,70226383
-17,00999925;4,32640219
-17,00499925;4,70226383
-16,99999925;4,32640219
-16,99499925;3,94992590
-16,98999925;3,94992590
-16,98499925;4,51402521
-16,97999925;3,76168776
-16,97499925;4,70226383
-16,96999925;4,32640219
-16,96499925;3,94992590
-16,95999926;3,76168776
-16,95499926;3,76168776
-16,94999926;3,19758844
-16,94499926;4,13816404
-16,93999926;4,13816404
-16,93499926;3,00935030
-16,92999926;3,00935030
-16,92499926;2,82111216
-16,91999926;2,63348913
-16,91499926;2,82111216
-16,90999926;1,88053632
-16,90499926;2,06877446
-16,89999926;1,50467515
-16,89499926;1,12819874
-16,88999926;0,56409937
-16,88499926;0,75233757
-16,87999926;0,93996060
-16,87499926;0,56409937
-16,86999926;0,18762302
-16,86499926;0,18762302
-16,85999926;0,18762302
-16,85499926;0,56409937
-16,84999926;-0,37586120
-16,84499926;-1,12819874
-16,83999926;-0,18762302
-16,83499926;0,56409937
-16,82999926;-1,12819874
-16,82499926;-1,12819874
-16,81999926;-2,06877446
-16,81499926;-2,25701261
-16,80999926;-2,06877446
-16,80499926;-1,69291329
-16,79999926;-2,63348913
-16,79499926;-2,82111216
-16,78999926;-2,82111216
-16,78499926;-3,38582659
-16,77999926;-3,57344961
-16,77499926;-3,19758844
-16,76999926;-3,00935030
-16,76499926;-2,25701261
-16,75999926;-2,25701261
-16,75499926;-2,06877446
-16,74999926;-1,69291329
-16,74499926;-0,75233757
-16,73999926;-0,56409937
-16,73499926;-0,37586120
-16,72999926;0,00000000
-16,72499926;-0,37586120
-16,71999926;-0,93996060
-16,71499926;-1,12819874
-16,70999926;-1,31643701
-16,70499926;-2,06877446
-16,69999926;-2,25701261
-16,69499926;-3,19758844
-16,68999926;-4,32640219
-16,68499926;-3,94992590
-16,67999926;-4,51402521
-16,67499926;-5,07874012
-16,66999926;-3,38582659
-16,66499926;-5,26697826
-16,65999926;-5,07874012
-16,65499926;-5,07874012
-16,64999926;-4,51402521
-16,64499926;-4,51402521
-16,63999926;-3,19758844
-16,63499926;-2,44525075
-16,62999926;-2,44525075
-16,62499926;-1,88053632
-16,61999926;-1,12819874
-16,61499926;-2,25701261
-16,60999926;-2,25701261
-16,60499926;-1,12819874
-16,59999926;-2,06877446
-16,59499926;-2,06877446
-16,58999926;-3,00935030
-16,58499926;-3,19758844
-16,57999926;-3,94992590
-16,57499926;-4,51402521
-16,56999926;-4,70226383
-16,56499927;-4,70226383
-16,55999927;-4,89050150
-16,55499927;-4,51402521
-16,54999927;-4,51402521
-16,54499927;-5,07874012
-16,53999927;-4,51402521
-16,53499927;-3,57344961
-16,52999927;-3,57344961
-16,52499927;-3,00935030
-16,51999927;-3,38582659
-16,51499927;-2,63348913
-16,50999927;-2,06877446
-16,50499927;-1,69291329
-16,49999927;-2,06877446
-16,49499927;-1,31643701
-16,48999927;-1,88053632
-16,48499927;-1,50467515
-16,47999927;-2,25701261
-16,47499927;-2,25701261
-16,46999927;-2,06877446
-16,46499927;-2,44525075
-16,45999927;-3,19758844
-16,45499927;-3,00935030
-16,44999927;-3,19758844
-16,44499927;-3,57344961
-16,43999927;-3,57344961
-16,43499927;-4,13816404
-16,42999927;-2,25701261
-16,42499927;-3,00935030
-16,41999927;-3,00935030
-16,41499927;-1,50467515
-16,40999927;-1,50467515
-16,40499927;-0,75233757
-16,39999927;-0,56409937
-16,39499927;0,00000000
-16,38999927;-0,56409937
-16,38499927;0,56409937
-16,37999927;0,37586120
-16,37499927;0,00000000
-16,36999927;-0,93996060
-16,36499927;-1,31643701
-16,35999927;-1,31643701
-16,35499927;-2,06877446
-16,34999927;-1,88053632
-16,34499927;-2,63348913
-16,33999927;-2,63348913
-16,33499927;-2,63348913
-16,32999927;-3,19758844
-16,32499927;-3,00935030
-16,31999927;-3,00935030
-16,31499927;-2,44525075
-16,30999927;-2,25701261
-16,30499927;-3,00935030
-16,29999927;-2,06877446
-16,29499927;-2,06877446
-16,28999927;-1,69291329
-16,28499927;-1,50467515
-16,27999927;-1,31643701
-16,27499927;-1,31643701
-16,26999927;-0,56409937
-16,26499927;-0,93996060
-16,25999927;-0,75233757
-16,25499927;-1,12819874
-16,24999927;0,18762302
-16,24499927;-1,12819874
-16,23999927;-1,12819874
-16,23499927;-1,12819874
-16,22999927;-1,31643701
-16,22499927;-1,69291329
-16,21999927;-1,69291329
-16,21499927;-1,31643701
-16,20999927;-1,12819874
-16,20499927;-0,93996060
-16,19999927;-0,93996060
-16,19499927;0,00000000
-16,18999927;-0,37586120
-16,18499927;0,56409937
-16,17999927;0,56409937
-16,17499927;0,93996060
-16,16999928;0,75233757
-16,16499928;1,50467515
-16,15999928;1,69291329
-16,15499928;2,63348913
-16,14999928;1,88053632
-16,14499928;2,82111216
-16,13999928;2,44525075
-16,13499928;3,00935030
-16,12999928;2,82111216
-16,12499928;3,38582659
-16,11999928;3,00935030
-16,11499928;3,00935030
-16,10999928;2,63348913
-16,10499928;3,00935030
-16,09999928;2,63348913
-16,09499928;3,38582659
-16,08999928;2,63348913
-16,08499928;2,82111216
-16,07999928;1,69291329
-16,07499928;2,44525075
-16,06999928;2,63348913
-16,06499928;2,63348913
-16,05999928;2,63348913
-16,05499928;2,44525075
-16,04999928;3,00935030
-16,04499928;3,57344961
-16,03999928;3,38582659
-16,03499928;4,32640219
-16,02999928;3,57344961
-16,02499928;3,94992590
-16,01999928;3,38582659
-16,01499928;5,07874012
-16,00999928;4,89050150
-16,00499928;4,70226383
-15,99999928;5,26697826
-15,99499928;5,64283943
-15,98999928;5,45460081
-15,98499928;5,64283943
-15,97999928;5,83107758
-15,97499928;5,64283943
-15,96999928;5,26697826
-15,96499928;4,70226383
-15,95999928;5,26697826
-15,95499928;5,26697826
-15,94999928;4,32640219
-15,94499928;4,89050150
-15,93999928;4,70226383
-15,93499928;3,94992590
-15,92999928;4,32640219
-15,92499928;3,76168776
-15,91999928;3,94992590
-15,91499928;3,76168776
-15,90999928;3,94992590
-15,90499928;3,94992590
-15,89999928;4,32640219
-15,89499928;3,76168776
-15,88999928;4,32640219
-15,88499928;3,57344961
-15,87999928;3,94992590
-15,87499928;4,32640219
-15,86999928;3,38582659
-15,86499928;3,00935030
